,Beta,Gamma,t,min(S),max(I)
799,0.85,0.05,159.25280782868515,0,12771
800,0.85,0.1,118.27091573899449,0,12738
801,0.85,0.15,57.084775566738216,0,12645
802,0.85,0.2,56.0827533474497,0,12409
803,0.85,0.25,42.36604344898566,0,12449
804,0.85,0.3,36.54015378093466,0,12486
805,0.85,0.35,32.21660126462398,0,12467
806,0.85,0.4,26.92082841289209,0,12270
807,0.85,0.45,20.313615597613516,0,12119
808,0.85,0.5,22.11794512698658,0,12217
809,0.85,0.55,15.731365199099708,0,12312
810,0.85,0.6,18.74453782931347,0,12419
811,0.85,0.65,15.060472618540215,0,11510
812,0.85,0.7,12.439726360194411,0,12175
813,0.85,0.75,11.932302215656787,0,12252
814,0.85,0.8,13.399722128221086,0,12024
815,0.85,0.85,11.983155593909164,0,12202
816,0.85,0.9,10.90449734319952,0,11925
817,0.85,0.95,10.45572626226201,0,12146
818,0.85,1.0,9.020819780860457,0,11927
819,0.9,0.01,970.6939476607234,0,12964
820,0.9,0.05,203.96572068781975,0,12675
821,0.9,0.1,111.55461667751999,0,12891
822,0.9,0.15,63.1693041855177,0,12632
823,0.9,0.2,52.53033837112834,0,12573
824,0.9,0.25,37.96305977188276,0,12535
825,0.9,0.3,30.753251398782297,0,12418
826,0.9,0.35,31.31986364724293,0,12416
827,0.9,0.4,24.717111481967354,0,12412
828,0.9,0.45,22.04579268147086,0,12525
829,0.9,0.5,22.73070097047672,0,12441
830,0.9,0.55,24.623487500060648,0,12196
831,0.9,0.6,16.535395170973803,0,12294
832,0.9,0.65,18.14550259057717,0,12283
833,0.9,0.7,14.89749978366233,0,12124
834,0.9,0.75,12.729385839773594,0,12153
835,0.9,0.8,12.37684345262357,0,12223
836,0.9,0.85,13.904984085719233,0,12059
837,0.9,0.9,9.88537859380516,0,12015
838,0.9,0.95,12.82050178965981,0,12038
839,0.9,1.0,10.130692563697373,0,11809
840,0.95,0.01,1160.2587622408341,0,12843
841,0.95,0.05,199.02984933206497,0,12744
842,0.95,0.1,95.47694416708276,0,12582
843,0.95,0.15,77.50863275137468,0,12508
844,0.95,0.2,73.66252942713024,0,12529
845,0.95,0.25,70.23555505540514,0,12654
846,0.95,0.3,29.64756323532244,0,12627
847,0.95,0.35,25.10009267278257,0,12503
848,0.95,0.4,22.8306119670958,0,12630
849,0.95,0.45,19.30251977448328,0,12371
850,0.95,0.5,16.471864471253305,0,12347
851,0.95,0.55,18.53365231457243,0,12332
852,0.95,0.6,16.80813397428138,0,12354
853,0.95,0.65,14.592381837983119,0,12321
854,0.95,0.7,14.536918946360045,0,12115
855,0.95,0.75,15.615270944542393,0,11963
856,0.95,0.8,12.202716283789586,0,12249
857,0.95,0.85,11.732266686965856,0,12225
858,0.95,0.9,9.678034355892665,0,12272
859,0.95,0.95,12.901561588093493,0,11226
860,0.95,1.0,9.404468990198033,0,12178
861,1.0,0.01,1082.8584379285458,0,12813
862,1.0,0.05,159.94304831325977,0,12843
863,1.0,0.1,140.2548301102482,0,12814
864,1.0,0.15,65.11107580122676,0,12692
865,1.0,0.2,52.84230431696636,0,12527
866,1.0,0.25,35.773072057872305,0,12730
867,1.0,0.3,35.49360921239728,0,12708
868,1.0,0.35,29.045596616566712,0,12710
869,1.0,0.4,27.64716670165772,0,12412
870,1.0,0.45,21.58369503813879,0,12666
871,1.0,0.5,20.283391106879687,0,12455
872,1.0,0.55,14.863900362294807,0,12424
873,1.0,0.6,14.360432591676238,0,12461
874,1.0,0.65,15.590634072881745,0,12295
875,1.0,0.7,13.462484382235653,0,12226
876,1.0,0.75,16.135884574084052,0,12119
877,1.0,0.8,13.212805592102125,0,11516
878,1.0,0.85,10.598570354099657,0,12280
879,1.0,0.9,12.54451247009022,0,12112
880,1.0,0.95,11.975364986471558,0,12221
881,1.0,1.0,11.213633099975688,0,12278
882,0.01,0.01,929.492651417716,28,10290
883,0.01,0.05,59.475998831452166,12877,4
884,0.01,0.1,1.161892448065556,12852,1
885,0.01,0.15,170.97592694696104,5158,1362
886,0.01,0.2,169.40000604375186,8691,368
887,0.01,0.25,6.6639580560359635,12818,4
888,0.01,0.3,2.9548489500881607,12778,2
889,0.01,0.35,1.7107098453538403,12799,3
890,0.01,0.4,0.4880467832466826,12914,1
891,0.01,0.45,0.4702587001952754,12946,1
892,0.01,0.5,0.06704651669360955,12895,1
893,0.01,0.55,3.1953188668169625,12818,3
894,0.01,0.6,0.4601401363800374,12897,2
895,0.01,0.65,4.632555394026982,12860,2
896,0.01,0.7,0.5002963361529358,12901,1
897,0.01,0.75,5.791652144495457,12937,4
898,0.01,0.8,0.3734588345411367,12881,1
899,0.01,0.85,1.469588928350111,12865,3
900,0.01,0.9,4.819264487546799,12949,2
901,0.01,0.95,5.1350090919515665,12942,7
902,0.01,1.0,4.726239937724566,12923,7
903,0.05,0.01,965.9645615037456,1,12069
904,0.05,0.05,190.97562381692947,35,9879
905,0.05,0.1,148.0175348097387,103,8322
906,0.05,0.15,103.9852302129252,230,7095
907,0.05,0.2,53.93014368007876,469,6324
908,0.05,0.25,0.010768501051482984,12913,1
909,0.05,0.3,45.4287342279389,1134,4441
910,0.05,0.35,52.48187452637495,1860,3482
911,0.05,0.4,42.4521423047554,1925,3179
912,0.05,0.45,40.54675169473085,2435,2722
913,0.05,0.5,41.004568851471255,3263,2165
914,0.05,0.55,0.030694084196267894,12836,1
915,0.05,0.6,1.4628195281213032,12747,2
916,0.05,0.65,44.81136242631235,5436,1063
917,0.05,0.7,38.51218793183564,5632,1001
918,0.05,0.75,44.65759140765929,7059,687
919,0.05,0.8,0.2587398285755633,12916,1
920,0.05,0.85,51.170321911229905,8684,325
921,0.05,0.9,43.3285080440806,8500,296
922,0.05,0.95,8.990890409486717,12913,3
923,0.05,1.0,1.8570066812248136,12746,3
924,0.1,0.01,1031.1506471157904,0,12441
925,0.1,0.05,183.38801772146655,2,11187
926,0.1,0.1,93.92035440041198,20,9877
927,0.1,0.15,78.96935075300365,33,9265
928,0.1,0.2,64.02602192587841,51,8507
929,0.1,0.25,3.5225123305645214,12794,3
930,0.1,0.3,35.191715308520116,178,7325
931,0.1,0.35,37.167105694368686,337,6374
932,0.1,0.4,36.81254353849252,575,5508
933,0.1,0.45,0.10197451194694848,12815,1
934,0.1,0.5,0.8376340881946256,12928,2
935,0.1,0.55,30.0560447574721,966,4496
936,0.1,0.6,23.346589426021882,1354,4000
937,0.1,0.65,25.991867036237828,1529,3681
938,0.1,0.7,26.46027457241159,2054,3097
939,0.1,0.75,24.77478683071787,1851,3441
940,0.1,0.8,29.63168333641941,2771,2375
941,0.1,0.85,0.8919946582253808,12834,2
942,0.1,0.9,22.258167705310036,2734,2490
943,0.1,0.95,22.447268829068413,2894,2354
944,0.1,1.0,18.855588979727344,3705,1919
945,0.15,0.01,945.487356635144,0,12480
946,0.15,0.05,186.78099247861232,0,11822
947,0.15,0.1,137.85491091349974,0,10908
948,0.15,0.15,83.1155414234552,13,9973
949,0.15,0.2,50.77956323879476,16,9572
950,0.15,0.25,38.636938692092215,16,9246
951,0.15,0.3,34.54430171595162,53,8280
952,0.15,0.35,31.605298859214486,41,8300
953,0.15,0.4,26.98435827941987,211,7004
954,0.15,0.45,27.02081799556833,339,6402
955,0.15,0.5,25.88446767223941,185,6911
956,0.15,0.55,20.282363972313217,430,5900
957,0.15,0.6,23.81472310845165,363,6016
958,0.15,0.65,22.75673007148663,961,4786
959,0.15,0.7,17.638966906006843,626,5147
960,0.15,0.75,19.80275386244913,1043,4459
961,0.15,0.8,19.75983259114264,657,5257
962,0.15,0.85,0.13312155134378556,12994,1
963,0.15,0.9,16.561445668559976,986,4333
964,0.15,0.95,0.11941851304517045,12880,1
965,0.15,1.0,15.382899091358158,1266,3938
966,0.2,0.01,1013.3423319940224,0,12586
967,0.2,0.05,185.0173375388924,0,12110
968,0.2,0.1,93.2196731858996,0,11233
969,0.2,0.15,79.6174320334817,5,10346
970,0.2,0.2,41.577159114500496,2,10303
971,0.2,0.25,44.008640789076814,18,9528
972,0.2,0.3,32.95738977520053,19,9229
973,0.2,0.35,35.42840546299817,16,8926
974,0.2,0.4,26.324875639181553,74,8055
975,0.2,0.45,32.80352548725244,56,8085
976,0.2,0.5,22.78262115112552,24,8475
977,0.2,0.55,18.164982203179893,168,7126
978,0.2,0.6,20.932087401226827,112,7234
979,0.2,0.65,20.151341316812076,180,6790
980,0.2,0.7,0.5490308528177721,12963,1
981,0.2,0.75,12.851831380786376,79,7622
982,0.2,0.8,13.09566282184681,186,6700
983,0.2,0.85,13.001965141972038,242,6395
984,0.2,0.9,0.32585958593968345,12931,1
985,0.2,0.95,0.05989523253153005,12777,1
986,0.2,1.0,12.47815569465756,330,6010
987,0.25,0.01,947.8718946169646,0,12676
988,0.25,0.05,211.58194593051638,0,12267
989,0.25,0.1,105.05076976549387,0,11393
990,0.25,0.15,0.1948737629877832,12757,1
991,0.25,0.2,50.13778418955585,0,10793
992,0.25,0.25,47.03284579314767,0,10804
993,0.25,0.3,34.17389397991585,9,9576
994,0.25,0.35,28.325576965375692,2,9780
995,0.25,0.4,26.526198260122854,46,8568
996,0.25,0.45,21.039835349914405,8,9612
997,0.25,0.5,21.875650298284928,25,8367
998,0.25,0.55,17.913205784973112,10,8755
999,0.25,0.6,19.985373763582015,20,8666
1000,0.25,0.65,14.33317982222758,23,8454
1001,0.25,0.7,18.440572187807525,329,6444
1002,0.25,0.75,0.21222140814388887,12868,1
1003,0.25,0.8,17.059496958130318,235,6604
1004,0.25,0.85,12.050938503078857,87,7456
1005,0.25,0.9,12.398693742619125,112,7247
1006,0.25,0.95,0.8317298970781793,12781,2
1007,0.25,1.0,12.507833776536991,103,7124
1008,0.3,0.01,885.4002893504636,0,12750
1009,0.3,0.05,204.67298672149747,0,12151
1010,0.3,0.1,103.0949632091787,0,11575
1011,0.3,0.15,60.34438658848686,0,11796
1012,0.3,0.2,58.79234581008242,0,10977
1013,0.3,0.25,46.62999084908842,0,11070
1014,0.3,0.3,31.70737486551981,0,10954
1015,0.3,0.35,27.884703736387767,1,10436
1016,0.3,0.4,23.328822055346823,0,10445
1017,0.3,0.45,22.76640115124195,0,10503
1018,0.3,0.5,17.752865681396546,0,10113
1019,0.3,0.55,16.47873803817717,2,9722
1020,0.3,0.6,20.38433538984751,16,8649
1021,0.3,0.65,0.4451558623759256,12879,2
1022,0.3,0.7,19.334448099969553,25,8370
1023,0.3,0.75,13.717429713248984,7,9111
1024,0.3,0.8,12.661832447884231,10,8974
1025,0.3,0.85,0.4478180449892643,12741,1
1026,0.3,0.9,13.4201389498628,110,7329
1027,0.3,0.95,11.688420877232065,29,8082
1028,0.3,1.0,10.922318892763252,101,7128
1029,0.35,0.01,928.0926967991664,0,12810
1030,0.35,0.05,206.91281399489648,0,12308
1031,0.35,0.1,98.02200971630188,0,12211
1032,0.35,0.15,64.24912070449852,0,11554
1033,0.35,0.2,48.994164224733964,0,11041
1034,0.35,0.25,36.38681591521525,0,11308
1035,0.35,0.3,39.09588292258367,0,11078
1036,0.35,0.35,26.390196627345336,0,11067
1037,0.35,0.4,23.799717228128575,0,10365
1038,0.35,0.45,21.645225206034258,0,10398
1039,0.35,0.5,18.83025776752456,0,10218
1040,0.35,0.55,16.436332533747105,0,9918
1041,0.35,0.6,17.06121670688341,0,9988
1042,0.35,0.65,15.769384552960956,0,10052
1043,0.35,0.7,13.374380457947245,0,10504
1044,0.35,0.75,11.889462202817759,4,9425
1045,0.35,0.8,11.313666813276207,2,9918
1046,0.35,0.85,13.278485969397199,5,9323
1047,0.35,0.9,0.6322088023429959,12904,2
1048,0.35,0.95,12.862654301331911,8,8974
1049,0.35,1.0,10.347377881630578,22,8821
1050,0.4,0.01,1004.4289190327612,0,12753
1051,0.4,0.05,164.26045301219767,0,12357
1052,0.4,0.1,105.97710045085924,0,12314
1053,0.4,0.15,65.42212513526479,0,12020
1054,0.4,0.2,59.76728078483736,0,11407
1055,0.4,0.25,40.778582910320395,0,11695
1056,0.4,0.3,35.91765636832024,0,11246
1057,0.4,0.35,27.4816438175636,0,11262
1058,0.4,0.4,23.198692406980463,0,10540
1059,0.4,0.45,30.849273871613843,0,10992
1060,0.4,0.5,19.99720749576341,0,10589
1061,0.4,0.55,17.901749061086253,0,10728
1062,0.4,0.6,15.177512712195952,0,10761
1063,0.4,0.65,15.822326878756332,0,10262
1064,0.4,0.7,15.718263481798632,0,10213
1065,0.4,0.75,14.385267402719377,1,9948
1066,0.4,0.8,11.647989863412905,0,9952
1067,0.4,0.85,12.229888089471535,0,9975
1068,0.4,0.9,13.897502728261028,9,8673
1069,0.4,0.95,10.622596788794175,0,10164
1070,0.4,1.0,12.185047823052173,4,9238
1071,0.45,0.01,941.5441018556468,0,12806
1072,0.45,0.05,201.16894994721943,0,12634
1073,0.45,0.1,147.77828455348728,0,12458
1074,0.45,0.15,60.27047598507794,0,12028
1075,0.45,0.2,51.58523952916904,0,11871
1076,0.45,0.25,38.703574192934745,0,12102
1077,0.45,0.3,29.180194297738858,0,11710
1078,0.45,0.35,30.306850183748804,0,11584
1079,0.45,0.4,23.658094441429572,0,11448
1080,0.45,0.45,20.413001538143927,0,11036
1081,0.45,0.5,19.19466271641585,0,11194
1082,0.45,0.55,18.402728853477274,0,11248
1083,0.45,0.6,15.073883090178148,0,10905
1084,0.45,0.65,16.735274627467685,0,10894
1085,0.45,0.7,11.926159391950993,0,10404
1086,0.45,0.75,14.523668688253975,0,10389
1087,0.45,0.8,14.702229704879676,0,10415
1088,0.45,0.85,13.633574958850652,5,9402
1089,0.45,0.9,11.681777082599721,0,10158
1090,0.45,0.95,10.116786308056849,2,9580
1091,0.45,1.0,10.346125371732066,6,9070
1092,0.5,0.01,862.2240302426953,0,12753
1093,0.5,0.05,212.6234227162909,0,12621
1094,0.5,0.1,89.02052614094721,0,12360
1095,0.5,0.15,62.87705428583941,0,12047
1096,0.5,0.2,54.44483468399842,0,11824
1097,0.5,0.25,55.46466335189866,0,11957
1098,0.5,0.3,26.08457390917699,0,11643
1099,0.5,0.35,43.20315284276386,0,11599
1100,0.5,0.4,30.61057093302223,0,11267
1101,0.5,0.45,24.308681485856585,0,11212
1102,0.5,0.5,25.10309275057939,0,10857
1103,0.5,0.55,17.752119186355728,0,11531
1104,0.5,0.6,19.21052379388673,0,11040
1105,0.5,0.65,17.281195235707393,0,11307
1106,0.5,0.7,16.03980509836683,1,10493
1107,0.5,0.75,13.311243791574784,0,11105
1108,0.5,0.8,12.471724254055847,14,8776
1109,0.5,0.85,11.305725184910017,0,10922
1110,0.5,0.9,15.224209788510866,7,8987
1111,0.5,0.95,0.007569643252502077,13013,1
1112,0.5,1.0,10.468301777720749,0,10666
1113,0.55,0.01,1048.9348553799996,0,12806
1114,0.55,0.05,231.13764821272252,0,12608
1115,0.55,0.1,107.9940720317307,0,12557
1116,0.55,0.15,61.116872817219324,0,12278
1117,0.55,0.2,46.25832868458294,0,12372
1118,0.55,0.25,37.78362568583385,0,12055
1119,0.55,0.3,30.178364810184807,0,11962
1120,0.55,0.35,28.225356505261985,0,11768
1121,0.55,0.4,24.263634418606838,0,11824
1122,0.55,0.45,23.324113895255014,0,10348
1123,0.55,0.5,16.805236339964875,0,11569
1124,0.55,0.55,18.87343582927918,0,11340
1125,0.55,0.6,15.81282452733251,2,9884
1126,0.55,0.65,17.099983530252587,0,11286
1127,0.55,0.7,14.63427789441742,0,11272
1128,0.55,0.75,13.601889258304654,0,11398
1129,0.55,0.8,13.233714058465472,0,11250
1130,0.55,0.85,10.66554481908301,0,10957
1131,0.55,0.9,10.198235487985665,0,10753
1132,0.55,0.95,9.796804921889636,0,10352
1133,0.55,1.0,9.170391215288218,0,10857
1134,0.6,0.01,988.5219788218562,0,12890
1135,0.6,0.05,217.47488970156024,0,12717
1136,0.6,0.1,96.05338162379549,0,12438
1137,0.6,0.15,70.60082729407587,0,12359
1138,0.6,0.2,55.330099831160794,0,12344
1139,0.6,0.25,33.81296949002016,0,12176
1140,0.6,0.3,33.92805624768919,0,11956
1141,0.6,0.35,24.242528070493048,0,11626
1142,0.6,0.4,22.559200599102635,0,11929
1143,0.6,0.45,21.91561620640659,0,11929
1144,0.6,0.5,23.97386636474071,0,11794
1145,0.6,0.55,14.9513817542621,0,11391
1146,0.6,0.6,17.555323905743574,0,11037
1147,0.6,0.65,14.316908128448839,0,11246
1148,0.6,0.7,11.223852848036524,0,11557
1149,0.6,0.75,16.17702174269153,0,11468
1150,0.6,0.8,11.955398442207315,0,11653
1151,0.6,0.85,10.997168118195644,0,10392
1152,0.6,0.9,11.556243394035006,0,10530
1153,0.6,0.95,10.89111428447689,0,10997
1154,0.6,1.0,10.252769977098108,0,11143
1155,0.65,0.01,1034.9168091200681,0,12832
1156,0.65,0.05,215.41897463136644,0,12696
1157,0.65,0.1,82.1272597749038,0,12717
1158,0.65,0.15,76.90595934940231,0,12506
1159,0.65,0.2,47.62227073338868,0,12509
1160,0.65,0.25,39.85263959043819,0,12153
1161,0.65,0.3,36.63301713873292,0,12093
1162,0.65,0.35,26.287491148246282,0,12221
1163,0.65,0.4,24.35585356852939,0,11961
1164,0.65,0.45,28.304809673339825,0,12062
1165,0.65,0.5,20.854705777589707,0,11539
1166,0.65,0.55,24.674501138684548,0,11687
1167,0.65,0.6,13.744643404480685,0,11783
1168,0.65,0.65,15.812353666552005,0,11320
1169,0.65,0.7,14.416027677671346,0,11424
1170,0.65,0.75,14.96521874636501,0,11726
1171,0.65,0.8,12.955286124368525,0,11544
1172,0.65,0.85,12.364724278418091,0,11236
1173,0.65,0.9,10.633310427458644,0,11096
1174,0.65,0.95,9.97858686256568,0,10077
1175,0.65,1.0,11.206895729541511,0,11228
1176,0.7,0.01,1194.0892849932002,0,12857
1177,0.7,0.05,204.5075312044089,0,12831
1178,0.7,0.1,78.47148158395143,0,12535
1179,0.7,0.15,71.26583906791483,0,12559
1180,0.7,0.2,44.33438548734853,0,12427
1181,0.7,0.25,39.055892961963075,0,12490
1182,0.7,0.3,34.043930618887146,0,12446
1183,0.7,0.35,25.148116152758398,0,11775
1184,0.7,0.4,27.281031638944906,0,11596
1185,0.7,0.45,21.01170192925507,0,12137
1186,0.7,0.5,19.706357195233885,0,12034
1187,0.7,0.55,19.366102539189825,0,11872
1188,0.7,0.6,15.772003873408986,0,11927
1189,0.7,0.65,16.153679293758945,0,11833
1190,0.7,0.7,15.744617921855259,0,12171
1191,0.7,0.75,0.01912930393578709,12894,1
1192,0.7,0.8,13.59975381481129,0,12030
1193,0.7,0.85,12.695242446534216,0,11385
1194,0.7,0.9,10.201895837496982,0,11578
1195,0.7,0.95,10.494365227769007,0,11563
1196,0.7,1.0,12.596580335206168,0,11751
1197,0.75,0.01,1029.8238204750683,0,12828
1198,0.75,0.05,201.71949233676224,0,12628
1199,0.75,0.1,91.93790790453777,0,12685
1200,0.75,0.15,56.26682340420204,0,12571
1201,0.75,0.2,47.76925219596736,0,12544
1202,0.75,0.25,52.289314647231464,0,12516
1203,0.75,0.3,39.333350759947976,0,12444
1204,0.75,0.35,37.216970446218454,0,12485
1205,0.75,0.4,24.7866068237377,0,12310
1206,0.75,0.45,20.46803226366078,0,12123
1207,0.75,0.5,21.378151230068628,0,12163
1208,0.75,0.55,17.397234731101378,0,11322
1209,0.75,0.6,18.97505179775838,0,11947
1210,0.75,0.65,14.280920474635925,0,11784
1211,0.75,0.7,13.89432294906635,0,11704
1212,0.75,0.75,12.511694094841616,0,11966
1213,0.75,0.8,11.544053148062599,0,11449
1214,0.75,0.85,12.718764661410429,0,11364
1215,0.75,0.9,11.611841320062194,0,11419
1216,0.75,0.95,12.40091759161741,0,11584
1217,0.75,1.0,10.361525580250856,0,11660
1218,0.8,0.01,894.5018392825939,0,12903
1219,0.8,0.05,232.21848838977886,0,12803
1220,0.8,0.1,93.7364987161307,0,12587
1221,0.8,0.15,65.9931257719408,0,12704
1222,0.8,0.2,54.913044928968276,0,12498
1223,0.8,0.25,46.5759468291747,0,12604
1224,0.8,0.3,36.697353743670924,0,12236
1225,0.8,0.35,30.755106208289558,0,12605
1226,0.8,0.4,27.98471194186035,0,12378
1227,0.8,0.45,22.41502902182035,0,12205
1228,0.8,0.5,19.776977970269208,0,12291
1229,0.8,0.55,18.854430701616856,0,11692
1230,0.8,0.6,16.828293993139706,0,12155
1231,0.8,0.65,12.941304544096957,0,12108
1232,0.8,0.7,12.884940096428595,0,12166
1233,0.8,0.75,14.947388088174273,0,12017
1234,0.8,0.8,11.175890113522877,0,11896
1235,0.8,0.85,11.294299077843052,0,11508
1236,0.8,0.9,12.320833882814293,0,12001
1237,0.8,0.95,12.92255745736006,0,12053
1238,0.8,1.0,9.821344082268382,0,12249
1239,0.85,0.01,1060.7106136101372,0,12835
1240,0.85,0.05,185.95983090679638,0,12684
1241,0.85,0.1,112.295727359045,0,12770
1242,0.85,0.15,69.29665339877171,0,12604
1243,0.85,0.2,54.34901000250766,0,12607
1244,0.85,0.25,37.699244358996594,0,12510
1245,0.85,0.3,32.51033493828553,0,12601
1246,0.85,0.35,22.379149386983514,0,12640
1247,0.85,0.4,21.422661846414712,0,12411
1248,0.85,0.45,22.925375053532782,0,12487
1249,0.85,0.5,20.10726484406215,0,12192
1250,0.85,0.55,17.66656564404021,0,11868
1251,0.85,0.6,15.421999122622289,0,12361
1252,0.85,0.65,19.11889174552503,0,12317
1253,0.85,0.7,16.026192483041108,0,11626
1254,0.85,0.75,13.072331913225089,0,11919
1255,0.85,0.8,13.215352320013025,0,12138
1256,0.85,0.85,10.549774409932377,0,12132
1257,0.85,0.9,12.37724632852648,0,11769
1258,0.85,0.95,11.27430926607174,0,11876
1259,0.85,1.0,10.237895967473934,0,11868
1260,0.9,0.01,846.1344224113819,0,12836
1261,0.9,0.05,249.3936349822987,0,12735
1262,0.9,0.1,103.83231803970087,0,12607
1263,0.9,0.15,61.31361565721481,0,12597
1264,0.9,0.2,44.345918943503825,0,12675
1265,0.9,0.25,34.41816426909245,0,12497
1266,0.9,0.3,35.031583891884985,0,12723
1267,0.9,0.35,35.42838589195442,0,12367
1268,0.9,0.4,26.105939312489998,0,12299
1269,0.9,0.45,20.967900970582477,0,12424
1270,0.9,0.5,22.21821553969287,0,12398
1271,0.9,0.55,19.509908383590812,0,12206
1272,0.9,0.6,13.917434595758506,0,12396
1273,0.9,0.65,16.123451750485682,0,12334
1274,0.9,0.7,14.28212160703042,0,12276
1275,0.9,0.75,13.757562759222827,0,12114
1276,0.9,0.8,13.90071504862381,0,12258
1277,0.9,0.85,9.83963895889054,0,11960
1278,0.9,0.9,10.671628400588766,0,11766
1279,0.9,0.95,11.09400378800308,0,12120
1280,0.9,1.0,10.76038693584383,0,11371
1281,0.95,0.01,999.6187918445661,0,12851
1282,0.95,0.05,188.79201184481647,0,12876
1283,0.95,0.1,148.1853300475749,0,12772
1284,0.95,0.15,79.65716555480185,0,12729
1285,0.95,0.2,69.00973232957199,0,12506
1286,0.95,0.25,43.828260859406754,0,12544
1287,0.95,0.3,29.678555525318288,0,12480
1288,0.95,0.35,25.923806557129698,0,12463
1289,0.95,0.4,23.48477059861739,0,12660
1290,0.95,0.45,19.314875201404373,0,12583
1291,0.95,0.5,19.835776828646342,0,12200
1292,0.95,0.55,21.173097902944008,0,12435
1293,0.95,0.6,16.32961526449925,0,12488
1294,0.95,0.65,13.527246299926293,0,12484
1295,0.95,0.7,13.449695541147227,0,12091
1296,0.95,0.75,13.753158296275597,0,11890
1297,0.95,0.8,10.531396162445986,0,12269
1298,0.95,0.85,11.215996531894424,0,12308
1299,0.95,0.9,11.730688509829355,0,12090
1300,0.95,0.95,11.496414770303247,0,11837
1301,0.95,1.0,0.018586957260671826,12909,1
1302,1.0,0.01,920.8839244765094,0,12783
1303,1.0,0.05,190.66445987980603,0,12900
1304,1.0,0.1,101.45607158294732,0,12865
1305,1.0,0.15,65.5472481939525,0,12696
1306,1.0,0.2,54.091723390673955,0,12628
1307,1.0,0.25,45.281742281429956,0,12643
1308,1.0,0.3,30.282471565302,0,12596
1309,1.0,0.35,26.521475134032563,0,12628
1310,1.0,0.4,22.624426296490768,0,12337
1311,1.0,0.45,25.287374565006704,0,12638
1312,1.0,0.5,21.96052158765277,0,12278
1313,1.0,0.55,16.68570666678473,0,12223
1314,1.0,0.6,15.329977919435914,0,12294
1315,1.0,0.65,13.633557951345027,0,12156
1316,1.0,0.7,12.5961648110829,0,12310
1317,1.0,0.75,13.553377947074244,0,12495
1318,1.0,0.8,12.24943442064243,0,12279
1319,1.0,0.85,10.945998228277393,0,12495
1320,1.0,0.9,10.381328381352006,0,12099
1321,1.0,0.95,10.374626597079352,0,12005
1322,1.0,1.0,9.804780913782746,0,12101
1323,0.01,0.01,1023.9918859117716,58,10112
1324,0.01,0.05,235.65861231045173,759,5664
1325,0.01,0.1,186.06997167497653,2810,2683
1326,0.01,0.15,168.4811887158207,5535,1165
1327,0.01,0.2,220.04727421059596,9454,247
1328,0.01,0.25,8.218567044610497,12867,2
1329,0.01,0.3,19.31409089584654,12826,7
1330,0.01,0.35,1.2097608095760468,12889,1
1331,0.01,0.4,10.530102560092152,12923,7
1332,0.01,0.45,9.595516902468717,12855,6
1333,0.01,0.5,10.53537965462011,12951,2
1334,0.01,0.55,0.6340819121279542,12898,1
1335,0.01,0.6,0.1235748155580582,12940,1
1336,0.01,0.65,4.2109553230927,12937,3
1337,0.01,0.7,1.1940493597873778,12772,3
1338,0.01,0.75,0.2987732052350176,12921,1
1339,0.01,0.8,2.9255614684428948,12949,3
1340,0.01,0.85,2.3742355787733658,13060,2
1341,0.01,0.9,0.6151337574632368,12942,1
1342,0.01,0.95,1.3247080536763431,12772,1
1343,0.01,1.0,0.1403619750052314,13069,1
1344,0.05,0.01,1057.2172136475801,1,11971
1345,0.05,0.05,245.52342973312162,48,9846
1346,0.05,0.1,0.13597437159913034,12817,1
1347,0.05,0.15,74.03331076452609,270,7148
1348,0.05,0.2,60.210631662260674,442,6274
1349,0.05,0.25,61.221494967107475,679,5361
1350,0.05,0.3,3.4527304894565027,12931,1
1351,0.05,0.35,8.61485190574548,12830,8
1352,0.05,0.4,38.39085780239567,2110,3109
1353,0.05,0.45,41.91697714356476,2527,2658
1354,0.05,0.5,0.5061060764582848,12815,3
1355,0.05,0.55,40.894916132770405,3810,1849
1356,0.05,0.6,36.55567853352213,4267,1690
1357,0.05,0.65,35.054851586237625,5430,1221
1358,0.05,0.7,0.5260909058661479,12895,1
1359,0.05,0.75,8.98241619049041,12878,15
1360,0.05,0.8,0.2018021816451226,12830,1
1361,0.05,0.85,0.6207468209112523,12764,2
1362,0.05,0.9,39.20597469527868,9674,331
1363,0.05,0.95,1.8119471061472388,12884,4
1364,0.05,1.0,34.42521632684466,9882,232
1365,0.1,0.01,968.2517279897597,0,12332
1366,0.1,0.05,195.98859552744582,1,11196
1367,0.1,0.1,88.84910996749565,14,10003
1368,0.1,0.15,64.33118913646113,47,8885
1369,0.1,0.2,51.861594062466494,89,8137
1370,0.1,0.25,52.03640534004699,93,7907
1371,0.1,0.3,42.44731589576281,242,6846
1372,0.1,0.35,32.248870777726765,186,6915
1373,0.1,0.4,35.35260995824663,561,5609
1374,0.1,0.45,0.008359481541460462,12808,1
1375,0.1,0.5,0.8558200403814755,12931,3
1376,0.1,0.55,26.96126086426941,901,4697
1377,0.1,0.6,21.391806800132148,1172,4151
1378,0.1,0.65,30.42941561619361,1615,3589
1379,0.1,0.7,19.730845360904727,1739,3491
1380,0.1,0.75,1.1645123454842208,12793,5
1381,0.1,0.8,7.654235349161112,12907,7
1382,0.1,0.85,0.6677829280943648,12768,2
1383,0.1,0.9,31.660327313319826,3421,1965
1384,0.1,0.95,20.330380860923466,3445,1884
